,id,permalink,username,text,date,parola_cercata,location,area,citta,raggio
63,1376838083996438529,https://twitter.com/BETELHE22252392/status/1376838083996438529,BETELHE22252392,"“They said you guys don’t belong here,” ......“They said if we stay, they will kill us.” #VerifiedWithdrawalOfEritrea @hrw @POTUS @SecBlinken @EU_Commission @UN @antonioguterres 
https://t.co/qiHDJf84Zq",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
64,1376837614767124492,https://twitter.com/AlquilarBarco/status/1376837614767124492,AlquilarBarco,Miglior prezzo per Drive Force PTFE Flax Sturntite Gland Packing (bobina da 12 mm / 1 metro) https://t.co/9QNVVhwYOZ https://t.co/OMT1U7bgE9,2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
65,1376835981328932864,https://twitter.com/TheLocalItaly/status/1376835981328932864,TheLocalItaly,"Italy will require travellers arriving from all other EU countries to quarantine for five days on arrival, the health ministry announced on Tuesday. https://t.co/Td9SEhn7LE",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
66,1376830602641543170,https://twitter.com/EU_Aliens/status/1376830602641543170,EU_Aliens,Educational dichotomous key to distinguish between native and #InvasiveAlienSpecies #flatworms 🪱 in the Netherlands. https://t.co/wCvh9iCJAd,2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
67,1376828236739534848,https://twitter.com/acerbo_andrea/status/1376828236739534848,acerbo_andrea,IoT satellite network startup Hiber secures €26M in funding round led by EU’s innovation agency https://t.co/RKMF5p7ofo,2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
68,1376826394068578306,https://twitter.com/ItalianInsider1/status/1376826394068578306,ItalianInsider1,"EU children in UK care system could become 'undocumented' adults, charity warns https://t.co/cjKFhky287",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
69,1376822515738238976,https://twitter.com/AlquilarBarco/status/1376822515738238976,AlquilarBarco,Miglior prezzo per Oceanflex Round 2 Core 1.5mm² Tinned Black Thin Wall Cable (30m) https://t.co/dZb7HpZPH7 https://t.co/XgilGn9vrx,2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
70,1376821526054514691,https://twitter.com/ChiaraScissa/status/1376821526054514691,ChiaraScissa,"Can't wait to take part in the 2021 ESIL pre-conference 'Understanding Solidarity Under International and EU Refugee Law: Between a Rock and a Hard Place?'!!

Humbled to address #solidarity in #EU #migration law from a #vulnerability perspective!

Link: https://t.co/A1VvBtaqeH",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
71,1376817749230555138,https://twitter.com/Daniele27194461/status/1376817749230555138,Daniele27194461,"PINKSHOPPING: '☑️ FIND Unlined Stivali Western, Blu (Blue), 38 EU

🔥 Prezzo in offerta ➤ 18,98€

⭐️ 145 Recensioni: 4.5 / 5.0

↪️ https://t.co/SRZBsF8Zyo' https://t.co/NRhJzyXLoD",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
72,1376812725603553285,https://twitter.com/F_Avanzini/status/1376812725603553285,F_Avanzini,Watch live now the celebratory event celebrating a new era of Transparency in #FoodSafety https://t.co/Z79jVS6FSb @EFSA_EU #EUFoodSafety,2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
