,id,permalink,username,text,date,vaccino,location
165,1376772374612348929,https://twitter.com/ExpatNotesLux/status/1376772374612348929,ExpatNotesLux,"New COVID-19 vaccine manufacturing sites in Europe, one each for AstraZeneca, Pfizer-BioNTech and Moderna

source: https://t.co/9p5IHLGXNb

#ExpatNotesLux21C925 #ExpatNotesLux #Luxembourg #COVID19 #COVID19vaccine #Coronavirus @ECDC_EU @sante_lu @EMA_News https://t.co/I7U6DfmvRr",2021-03-30,AstraZeneca,Europa
166,1376763355243888641,https://twitter.com/dwnews/status/1376763355243888641,dwnews,"Canadian health officials announced they would stop offering the AstraZeneca vaccine to people under the age of 55 due to the risk of blood clots among younger recipients.

https://t.co/VwzMzzJjtL",2021-03-30,AstraZeneca,Europa
167,1376758640049291267,https://twitter.com/euronews/status/1376758640049291267,euronews,Canada has paused use of the AstraZeneca COVID-19 vaccine in people under the age of 55 following concerns about rare blood clots. https://t.co/LtFsMPDdZB,2021-03-30,AstraZeneca,Europa
168,1376750485856747521,https://twitter.com/AndreasMaierHom/status/1376750485856747521,AndreasMaierHom,"Canada pauses #AstraZeneca vaccine for under 55, following concerns it might be linked to rare blood clots.

https://t.co/FAKR93B6D2",2021-03-30,AstraZeneca,Europa
169,1376749922238787586,https://twitter.com/dmhellmuth/status/1376749922238787586,dmhellmuth,AstraZeneca vaccine - was it really worth it?  https://t.co/ALLz0UJXVJ,2021-03-30,AstraZeneca,Europa
170,1376741051680051200,https://twitter.com/pressebanknet/status/1376741051680051200,pressebanknet,Norway extends AstraZeneca vaccine suspension for 3 weeks | Coronavirus pandemic News | Al Jazeera https://t.co/FmExI6RZAy,2021-03-30,AstraZeneca,Europa
171,1376740977600237573,https://twitter.com/pressebanknet/status/1376740977600237573,pressebanknet,Canada pausing use of AstraZeneca vaccine for those below 55 | Coronavirus pandemic News | Al Jazeera https://t.co/Q5Jte6MSWZ,2021-03-30,AstraZeneca,Europa
172,1376665928528711684,https://twitter.com/OlafPeace/status/1376665928528711684,OlafPeace,"CRIMINAL VACCINE PRODUCERS
HAVE VACCINE MANUFACTURERS EVER BEEN CONVICTED?
... AND HOW MUCH WERE THE FINES OR PENALTIES?
◼️ Pfizer $ 486 million in 2016
◼️ AstraZeneca $ 110 million in 2014
◼️ Johnson&amp;Johnson $ 2 bn in 2013
◼️etc.pp, etc., etc...,

https://t.co/sVupQR6WEX",2021-03-29,AstraZeneca,Europa
173,1376654008190959628,https://twitter.com/Nat1807/status/1376654008190959628,Nat1807,"Suspend AstraZeneca use for people under 55, vaccine committee recommends | CBC News https://t.co/poSJ5J4Et7",2021-03-29,AstraZeneca,Europa
174,1376647394247507976,https://twitter.com/jmcotza/status/1376647394247507976,jmcotza,Immune response may be linked to AstraZeneca vaccine clot issue; death risk rising among young adults in Brazil | Article [AMP] | Reuters https://t.co/DW8ZKxQ3CH,2021-03-29,AstraZeneca,Europa
